Ref.Sig.R2	Ref.Sig.R4	Ref.Sig.R6a	Ref.Sig.R1	Ref.Sig.R7	Ref.Sig.R5	Ref.Sig.R6b	Ref.Sig.R8	Ref.Sig.R3	Ref.Sig.R9	Ref.Sig.R10	Ref.Sig.R11	Ref.Sig.R12	Ref.Sig.R13	Ref.Sig.R14	Ref.Sig.R15	Ref.Sig.R16	Ref.Sig.R17	Ref.Sig.R18	Ref.Sig.R19	Ref.Sig.R20	unassigned
A7RC_fuzzy_called_somatic	95.7588137185154	0	29.889698186788	0	0	0	0	0	0	147.486461623979	0	0	0	0	0	0	0	0	55.9533726569823	0	0	56.9116538137351
A7RK_fuzzy_called_somatic	150.857611179747	0	0	0	0	0	0	0	0	123.623368123914	0	0	0	0	0	0	0	0	0	0	0	12.5190206963391
A7RV_fuzzy_called_somatic	105.097950065358	0	0	0	0	0	0	0	16.8684507756933	139.806651815666	0	0	0	0	0	0	0	0	0	0	0	17.2269473432833
A891_fuzzy_called_somatic	126.449569962353	51.4050234755133	211.612121886999	232.21840695085	0	65.2771621445888	53.3294640108905	0	49.8740739543553	107.807383889163	0	0	0	0	0	0	0	0	0	0	0	16.026793725287
A8I1_fuzzy_called_somatic	39.7108367098899	0	0	0	26.3029562154408	76.454397276107	42.7782764707972	0	25.1115556849701	133.130542861622	0	0	0	0	0	0	0	0	0	0	0	51.5114347811726
A8NE_fuzzy_called_somatic	199.864666820372	0	0	216.368171551511	0	0	0	0	84.6597651204958	144.512854096371	0	0	0	0	0	0	0	0	0	0	0	131.59454241125
A8NN_fuzzy_called_somatic	95.4811984126601	0	0	0	0	0	0	0	13.881472286799	146.78700569666	0	0	0	0	0	0	0	0	0	0	0	3.85032360388101
A8XE_fuzzy_called_somatic	73.4524680749167	256.900642559062	0	0	0	0	112.377741018516	0	0	129.062877749302	0	0	0	0	0	0	0	0	0	0	66.4485789154514	18.7576916827513
A93C_fuzzy_called_somatic	93.6630076415508	0	0	0	0	0	0	0	12.4124429212666	132.050422828912	0	0	0	0	0	0	0	0	0	0	0	8.87412660827073
A95T_fuzzy_called_somatic	82.0473283129125	0	0	0	0	0	0	0	15.1521476360579	113.876149822435	0	0	0	0	0	0	0	0	0	0	0	12.9243742285943
A97I_fuzzy_called_somatic	80.0608644975491	0	0	0	0	79.1892277130209	0	0	22.0563233703304	125.363808812814	0	0	0	0	0	0	0	0	0	0	0	13.3297756062853
A9FQ_fuzzy_called_somatic	77.4713688858083	0	0	0	0	51.9876798831272	0	0	24.9969002491283	113.860881914576	0	0	0	0	0	0	0	0	0	0	0	17.6831690673598
A9GB_fuzzy_called_somatic	147.449218284851	0	0	0	0	20.1374606492822	0	0	0	123.371934087305	0	0	0	0	0	0	0	0	0	0	0	17.0413869785617
TCGA-06-0214_fuzzy_called_somatic	112.649683830923	0	0	0	0	0	0	0	0	140.547854581225	0	0	0	0	0	0	0	0	0	0	0	103.802461587852
TCGA-AA-3518_fuzzy_called_somatic	67.0862813887714	0	0	0	0	0	0	0	25.0898651197508	135.994505412181	0	0	0	0	0	0	0	0	0	0	0	10.8293480792969
TCGA-AA-3534_fuzzy_called_somatic	27.2236698490605	0	0	0	0	0	0	0	14.6782710213142	133.482040822163	0	0	0	0	0	0	0	0	0	0	0	1.61601830746181
TCGA-AF-2689_fuzzy_called_somatic	56.7244647866042	0	0	0	0	0	0	0	20.7257846326672	126.925015819016	0	0	0	0	0	0	0	0	0	0	0	16.6247347617122
TCGA-AG-3593_fuzzy_called_somatic	57.6796463579617	0	0	0	0	21.1418401974967	0	0	23.3948582224436	142.162838949302	0	0	0	0	0	0	0	0	0	0	0	5.62081627279605
